date,month,year,Temp,Flow,Level,count,october_Flow,november_Flow,december_Temp,january_Temp,feburary_Temp,october_Level,november_Level,rolling_mean_Temp,rolling_std_Temp,rolling_mean_Flow,rolling_std_Flow,rolling_mean_Level,rolling_std_Level
2018-05-21,5,2018,14.758333333333333,3.240000009536743,0.7360000014305115,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.073472222222222,2.922746635736941,8.180000013113021,2.9880330196535034,0.8832166661818822,0.08150255370700879
2018-05-22,5,2018,16.395833333333332,2.935000002384186,0.723499983549118,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.36625,2.6833369810606036,7.854666674137116,3.0107362125602415,0.8735833317041397,0.08276441873586975
2018-05-23,5,2018,18.620833333333337,2.7750000953674316,0.7160000205039978,34.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.683611111111112,2.600763623248072,7.5733333388964335,3.079454507261874,0.8648833334445953,0.08520063975120497
2018-05-24,5,2018,18.6375,2.64000004529953,0.7094999998807906,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.920833333333333,2.6267655073591087,7.3123333315054575,3.156338066898374,0.8566333338618278,0.0879129563698801
2018-05-25,5,2018,15.5375,2.4299999475479126,0.6994999945163727,39.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.003611111111109,2.6049507402014975,7.035833332935969,3.209946548273952,0.8479833329717318,0.09022944339856716
2018-05-26,5,2018,14.420833333333334,2.2049999833106995,0.6880000084638596,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.98986111111111,2.6069684200372913,6.714500006039938,3.1943925226253382,0.8382833331823349,0.09129448709913791
2018-05-27,5,2018,15.445833333333333,2.040000021457672,0.6799999922513962,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.998472222222222,2.608070174041892,6.349000002940496,3.0748872420797007,0.8277166669567426,0.09063356064927694
2018-05-28,5,2018,17.099999999999998,1.9249999523162842,0.6735000014305115,112.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.182916666666667,2.552060749372318,5.971166676282882,2.8870706620799496,0.8168666675686836,0.08888814321224292
2018-05-29,5,2018,13.116666666666667,1.8350000381469727,0.6689999997615814,55.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.29375,2.375976747627889,5.643166687091192,2.7734379050233495,0.8068166688084603,0.08795830633991683
2018-05-30,5,2018,10.704166666666666,1.865000009536743,0.6714999973773956,77.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.285694444444443,2.39158473450251,5.349500022331873,2.6873571860191827,0.797533335785071,0.08701703686943292
2018-05-31,5,2018,13.2375,1.7280000150203705,0.6634999960660934,141.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.332638888888889,2.3345386571096127,5.081933360298475,2.6326454932146466,0.7886666685342789,0.08665790349809176
2018-06-01,6,2018,13.0,1.7869999706745148,0.6679999977350235,80.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.364722222222222,2.2939533349520476,4.84466668566068,2.596720266657239,0.7806500012675921,0.0863134984928551
2018-06-02,6,2018,13.866666666666667,1.7444999814033508,0.6659999936819077,84.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.36513888888889,2.2936706189437532,4.596650020281474,2.522128965070248,0.7724000006914139,0.084995781744661
2018-06-03,6,2018,15.083333333333334,1.7184999883174896,0.6650000065565109,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.412916666666666,2.2715333862412472,4.339266684651375,2.401947654826849,0.764033334950606,0.08269553143945511
2018-06-04,6,2018,13.6875,1.575999975204468,0.6564999967813492,47.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.455972222222222,2.2241209904671257,4.130466678738594,2.3590165132167393,0.7565833350022634,0.08195205794174854
2018-06-05,6,2018,12.416666666666666,1.485999971628189,0.6509999930858612,456.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.313611111111111,2.2785917326637684,3.9168333371480304,2.2956940474598695,0.7489666680494944,0.08074373700649623
2018-06-06,6,2018,13.825,1.423000007867813,0.6464999914169312,602.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.239444444444445,2.2899789326832303,3.6896000037590664,2.187870233414865,0.7409666687250137,0.07850565356090417
2018-06-07,6,2018,15.966666666666669,1.3914999961853027,0.6439999938011169,756.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.260138888888887,2.293775592665617,3.4711499979098637,2.0724608851496518,0.7331666678190232,0.07600594068910602
2018-06-08,6,2018,13.995833333333332,1.3995000123977661,0.6440000087022781,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.170277777777777,2.288560259626444,3.23163333038489,1.8660021242323865,0.7249166682362557,0.07152755991973533
2018-06-09,6,2018,12.075,1.7920000553131104,0.6685000211000443,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.174305555555554,2.282803939419753,3.0403666625420254,1.6966097321758613,0.7182000011205674,0.06673411198928077
2018-06-10,6,2018,12.620833333333332,1.6610000431537628,0.6605000048875809,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.19236111111111,2.259502359802474,2.863233337799708,1.5420103418084419,0.7115666672587395,0.0619213544201128
2018-06-11,6,2018,11.708333333333334,1.4834999442100525,0.6485000103712082,669.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.090694444444445,2.3466422278162846,2.7040166656176248,1.421039228837363,0.7052166670560837,0.058049277375539214
2018-06-12,6,2018,12.420833333333334,1.3684999644756317,0.640500009059906,488.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.898333333333333,2.320056541621788,2.546300000945727,1.2874177378051888,0.6988166670004526,0.05397324871706864
2018-06-13,6,2018,13.329166666666666,1.434000015258789,0.6450000107288361,190.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.686805555555557,2.152789913140979,2.3992666631937025,1.1412804823697547,0.6928666681051254,0.04939931092725938
2018-06-14,6,2018,14.2,1.492000013589859,0.648499995470047,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.50361111111111,1.9346249937750657,2.268333339691162,0.9992602706875656,0.6874833345413208,0.04477808920633937
2018-06-15,6,2018,14.495833333333332,1.4449999928474426,0.6455000191926956,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.434444444444445,1.8948530474736076,2.1499999980131785,0.8666263079935208,0.6824333344896635,0.04032234774897815
2018-06-16,6,2018,18.091666666666665,1.290499985218048,0.6339999884366989,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.530277777777776,2.005264244505936,2.0441833277543386,0.7616631841055206,0.6775666683912277,0.0367971453719344
2018-06-17,6,2018,21.395833333333332,1.1859999895095825,0.625,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.74111111111111,2.364402585206244,1.950549993912379,0.682075187309739,0.6729333351055781,0.03419788663471639
2018-06-18,6,2018,22.516666666666666,1.1210000216960907,0.6195000112056732,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,14.972222222222223,2.7559912386535865,1.8634166647990544,0.6093437812435079,0.6684166689713796,0.031852863925729044
2018-06-19,6,2018,21.875,1.0334999859333038,0.6120000034570694,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.151527777777778,3.02079904525398,1.7817000011603037,0.5454070481208199,0.6639500016967456,0.029935950765810047
2018-06-20,6,2018,20.975,1.0044999718666077,0.609499990940094,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.358749999999999,3.200762703572188,1.707183333237966,0.4891024698085504,0.6597333346803983,0.028301861817213114
2018-06-21,6,2018,20.216666666666665,1.006500005722046,0.6095000058412552,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.48611111111111,3.317346060010143,1.6429000000158946,0.4470928507180661,0.6559333354234695,0.027071341300879907
2018-06-22,6,2018,16.358333333333334,0.9124999940395355,0.6010000109672546,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.410694444444443,3.268989190814457,1.5808166633049647,0.412438995265518,0.6521000017722448,0.02640643739947078
2018-06-23,6,2018,17.175,0.8594999611377716,0.596000000834465,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.361944444444443,3.2298800163750663,1.5214666604995728,0.38173051890292653,0.6483166684707006,0.02602700198936199
2018-06-24,6,2018,16.55,0.8194999992847443,0.5920000076293945,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.395694444444445,3.237059686794276,1.4677833288908004,0.36230559304498194,0.644733335574468,0.026137148439518684
2018-06-25,6,2018,15.291666666666666,1.0,0.6075000166893005,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.424722222222222,3.2319167809804186,1.4276166627804439,0.3440943613082563,0.642050002515316,0.025670103428609838
2018-06-26,6,2018,14.983333333333334,1.0074999928474426,0.6080000102519989,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.409305555555557,3.232915544190515,1.3931999951601028,0.3321599315197011,0.6396500031153362,0.025363612566033956
2018-06-27,6,2018,15.441666666666668,0.9020000398159027,0.5980000048875809,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.354027777777778,3.217149493893659,1.3590999980767569,0.32816933658550895,0.637133336563905,0.025633332340917688
2018-06-28,6,2018,14.495833333333332,0.8320000171661377,0.5915000140666962,0.0,7.254500059350844,48.33549989660581,1.621505376344086,4.488709677419355,3.4648809523809523,0.7448548371753385,1.3618833293517432,15.4,3.193845291970534,1.3256666640440622,0.32910422821155766,0.6345500037074089,0.02620981108712102
