tag_id,date,stage,origin,fork_length_mm,action,species
989.001039602589,2022-11-24,return,hatch_tag,,detect,stl
989.001039604611,2022-11-24,return,hatch_tag,,detect,stl
989.001039403963,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404037,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404111,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404334,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404408,2023-10-15,return,hatch_tag,19.25,detect,co
989.001039404556,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404630,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404704,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039404852,2022-05-20,return,hatch_tag,19.25,detect,co
989.001039405215,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039405289,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039405363,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039405437,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039382797,2022-05-16,return,hatch_tag,18.58,detect,co
989.001039405511,2022-05-19,return,hatch_tag,19.25,detect,co
989.001034176018,2021-05-11,return,hatch_tag,25.96,detect,co
989.001039405654,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039405728,2022-05-20,return,hatch_tag,19.25,detect,co
989.001039405802,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039405876,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039405950,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039406024,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039406099,2022-05-19,return,hatch_tag,19.25,detect,co
989.001039732342,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732416,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732490,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732564,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732638,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732786,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732860,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039732934,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039733008,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733158,2022-05-04,return,hatch_tag,22.9,detect,co
989.001034176029,2021-05-10,return,hatch_tag,25.96,detect,co
989.001039733306,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733380,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733454,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733528,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039733603,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733677,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733826,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039733975,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039734049,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039734124,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039734199,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039734496,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039734570,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039734644,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039734940,2022-05-05,return,hatch_tag,22.9,detect,co
989.001039735014,2022-05-04,return,hatch_tag,22.9,detect,co
989.001039735088,2022-05-06,return,hatch_tag,22.9,detect,co
989.001039735162,2022-05-04,return,hatch_tag,22.9,detect,co
