tag_id,date,stage,origin,fork_length_mm,action,species
989.001041732094,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757381,2023-05-16,downstream,hatch,17.63,detect,co
989.001040918996,2023-05-16,downstream,hatch,17.63,detect,co
989.001040918565,2023-05-16,downstream,hatch,17.63,detect,co
989.001041736519,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757886,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757121,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757791,2023-05-16,downstream,hatch,17.63,detect,co
989.001041739876,2023-05-16,downstream,hatch,17.63,detect,co
989.001041737210,2023-05-16,downstream,hatch,17.63,detect,co
989.001041732161,2023-05-16,downstream,hatch,17.63,detect,co
989.001041759410,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757791,2023-05-16,downstream,hatch,17.63,detect,co
989.001041739876,2023-05-16,downstream,hatch,17.63,detect,co
989.001041739241,2023-05-16,downstream,hatch,17.63,detect,co
989.001041737730,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757791,2023-05-16,downstream,hatch,17.63,detect,co
989.001041738240,2023-05-16,downstream,hatch,17.63,detect,co
989.001040919343,2023-05-16,downstream,hatch,17.63,detect,co
989.001041738240,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757791,2023-05-16,downstream,hatch,17.63,detect,co
989.001041738240,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757907,2023-05-16,downstream,hatch,17.63,detect,co
989.001041741135,2023-05-16,downstream,hatch,17.63,detect,co
989.001040919343,2023-05-16,downstream,hatch,17.63,detect,co
989.001040932216,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757907,2023-05-16,downstream,hatch,17.63,detect,co
989.001041738240,2023-05-16,downstream,hatch,17.63,detect,co
989.001041757791,2023-05-16,downstream,hatch,17.63,detect,co
989.001041759000,2023-05-16,downstream,hatch,17.63,detect,co
989.001041759410,2023-05-16,downstream,hatch,17.63,detect,co
989.001041758786,2023-05-16,downstream,hatch,17.63,detect,co
989.001041740707,2023-05-16,downstream,hatch,17.63,detect,co
989.001041737730,2023-05-16,downstream,hatch,17.63,detect,co
