tag_id,date,stage,origin,fork_length_mm,action,species
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-16,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
989.001039720548,2021-09-17,downstream,wild,142,tag,rbt
