tag_id_long,river_or_estuary,wild_or_hatchery,stock
989.001038746973,river,wild,
989.001038746962,river,wild,
989.001038746934,river,wild,
989.001038746997,river,wild,
989.001038746931,river,wild,
989.001038746935,river,wild,
989.001038746956,river,wild,
989.001038746987,river,wild,
989.001038746976,river,wild,
989.001038746953,river,wild,
989.001038746922,river,wild,
989.001038746928,river,wild,
989.001038746950,river,wild,
989.001038746943,river,wild,
989.001038746981,river,wild,
989.001038746969,river,wild,
989.001038746966,river,wild,
989.001038746967,river,wild,
989.001038746906,river,wild,
989.001038746915,river,wild,
989.001038746926,river,wild,
989.001038746914,river,wild,
989.001038746938,river,wild,
989.001038746957,river,wild,
989.001038746985,river,wild,
989.001038747589,river,wild,
989.001038747532,river,wild,
989.001038747545,river,wild,
989.001038747515,river,wild,
989.001038747543,river,wild,
989.001038747586,river,wild,
989.001038747559,river,wild,
989.001038747518,river,wild,
989.001038747528,river,wild,
989.001038747582,river,wild,
989.001038747521,river,wild,
989.001038747590,river,wild,
989.001038747549,river,wild,
989.001038747509,river,wild,
989.001038747553,river,wild,
989.001038747551,river,wild,
989.001038747556,river,wild,
989.001038747514,river,wild,
989.001038747571,river,wild,
989.001038747503,river,wild,
989.001038747572,river,wild,
989.001038747527,river,wild,
989.001038747575,river,wild,
989.001038747595,river,wild,
989.001038747542,river,wild,
989.001038747566,river,wild,
989.001038747563,river,wild,
989.001038747547,river,wild,
989.001038747536,river,wild,
989.001038747538,river,wild,
989.001038747517,river,wild,
989.001038747502,river,wild,
989.001038747504,river,wild,
989.001038747597,river,wild,
989.001038747587,river,wild,
989.001038747548,river,wild,
989.001038747533,river,wild,
989.001038747568,river,wild,
989.001038747505,river,wild,
989.001038747600,river,wild,
989.001038747530,river,wild,
989.001038747574,river,wild,
989.001038747516,river,wild,
989.001038747579,river,wild,
989.001038747544,river,wild,
989.001038747510,river,wild,
989.001038747601,river,wild,
989.001038747534,river,wild,
989.001038747535,river,wild,
989.001038747560,river,wild,
989.001038747564,river,wild,
989.001038747599,river,wild,
989.001038747570,river,wild,
989.001038747554,river,wild,
989.001038747524,river,wild,
989.001038747552,river,wild,
989.001038747501,river,wild,
989.001038747511,river,wild,
989.001038747598,river,wild,
989.001039379013,river,wild,
989.001039378996,river,wild,
989.001039378956,river,wild,
989.001039379000,river,wild,
989.001039379025,river,wild,
989.001039378991,river,wild,
989.001039378958,river,wild,
989.001039379026,river,wild,
989.001039378950,river,wild,
989.001039379012,river,wild,
989.001039378982,river,wild,
989.001039379004,river,wild,
989.001039379021,river,wild,
989.001039378963,river,wild,
989.001039378957,river,wild,
989.001039378952,river,wild,
989.001039378985,river,wild,
989.001039378974,river,wild,
989.001040913754,river,wild,
989.001039378934,river,wild,
989.001039378967,river,wild,
989.001039378986,river,wild,
989.001039378976,river,wild,
989.001039379015,river,wild,
989.001039378960,river,wild,
989.001039378951,river,wild,
989.001039378942,river,wild,
989.001039378929,river,wild,
989.001039378973,river,wild,
989.001039379019,river,wild,
989.001039379003,river,wild,
989.001039378992,river,wild,
989.001039378970,river,wild,
989.001039379022,river,wild,
989.001039379020,river,,
989.001039378975,river,,
989.001039378968,river,,
989.001038744757,river,wild,
989.001038744733,river,wild,
989.001038744750,river,wild,
989.001038744734,river,wild,
989.001038744761,river,wild,
989.001038744703,river,wild,
989.001038744754,river,wild,
989.001038744728,river,wild,
989.001038744763,river,wild,
989.001038744706,river,wild,
989.001038744723,river,wild,
989.001038744774,river,wild,
989.001038744722,river,wild,
989.001038744742,river,wild,
989.001038744772,river,wild,
989.001038744752,river,wild,
989.001038744717,river,wild,
989.001038744692,river,wild,
989.001038744773,river,wild,
989.001038744686,river,wild,
989.001038744766,river,wild,
989.001038744771,river,wild,
989.001038744719,river,wild,
989.001038744685,river,wild,
989.001038744765,river,wild,
989.001038744736,river,wild,
989.001038744701,river,wild,
989.001038744749,river,wild,
989.001038744689,river,wild,
989.001038744705,river,wild,
989.001038744738,river,wild,
989.001038744779,river,wild,
989.001038744710,river,wild,
989.001038744743,river,wild,
989.001038744714,river,wild,
989.001038744721,river,wild,
989.001038744751,river,wild,
989.001038744753,river,wild,
989.001038744762,river,wild,
989.001038744724,river,wild,
989.001038744748,river,wild,
989.001038744700,river,wild,
989.001038744745,river,wild,
989.001038744690,river,wild,
989.001038744693,river,wild,
989.001038744704,river,wild,
989.001038744764,river,wild,
989.001038744696,river,wild,
989.001038744784,river,wild,
989.001038744747,river,wild,
989.001038744729,river,wild,
989.001038744769,river,wild,
989.001038744740,river,wild,
989.001038744735,river,wild,
989.001038744715,river,wild,
989.001038744687,river,wild,
989.001038744778,river,wild,
989.001038744698,river,wild,
989.001038744711,river,wild,
989.001038744695,river,wild,
989.001038744744,river,wild,
989.001038744699,river,wild,
989.001038744776,river,wild,
989.001038744691,river,wild,
989.001038744731,river,wild,
989.001038744708,river,wild,
989.001038744712,river,wild,
989.001038744746,river,wild,
989.001038744697,river,wild,
989.001038744694,river,wild,
989.001038744741,river,wild,
989.001038744688,river,wild,
989.001038744782,river,wild,
989.001038744727,river,wild,
989.001038744716,river,wild,
989.001038744739,river,wild,
989.001038744720,river,wild,
989.001038744758,river,wild,
989.001038744732,river,wild,
989.001038744783,river,wild,
989.001038744760,river,wild,
989.001038744726,river,wild,
989.001038744759,river,wild,
989.001038744756,river,wild,
989.001038744770,river,wild,
989.001038744780,river,wild,
989.001038744702,river,wild,
989.001038744730,river,wild,
989.001038744713,river,wild,
989.001038744768,river,wild,
989.001038744781,river,wild,
989.001038744725,river,wild,
989.001038744775,river,wild,
989.001038744707,river,wild,
989.001038744755,river,wild,
989.001038744767,river,wild,
989.001038745996,river,wild,
989.001038746083,river,wild,
989.001038746039,river,wild,
989.001038746028,river,wild,
989.001038746070,river,wild,
989.001038746005,river,wild,
989.001038746048,river,wild,
989.001038746090,river,wild,
989.001038746063,river,wild,
989.001038745999,river,wild,
989.001038746076,river,wild,
989.001038746064,river,wild,
989.001038746050,river,wild,
989.001038746071,river,wild,
989.001038746079,river,wild,
989.001038746016,river,wild,
989.001038746978,river,wild,
989.001038746916,river,wild,
989.001038746902,river,wild,
989.001038746919,river,wild,
989.001038746991,river,wild,
989.001038746933,river,wild,
989.001038746998,river,wild,
989.001038746958,river,wild,
989.001038746952,river,wild,
989.001038746937,river,wild,
989.001038746955,river,wild,
989.001038746942,river,wild,
989.001038746971,river,wild,
989.001038746988,river,wild,
989.001038746972,river,wild,
989.001038746960,river,wild,
989.001038746947,river,wild,
989.001038746979,river,wild,
989.001038746912,river,wild,
989.001038746920,river,wild,
989.001038746908,river,wild,
989.001038746923,river,wild,
989.001038746948,river,wild,
989.001038746983,river,wild,
989.001038746936,river,wild,
989.001038746968,river,wild,
989.001038746897,river,wild,
989.001038746927,river,wild,
989.001038746986,river,wild,
989.001038746993,river,wild,
989.001038746989,river,wild,
989.001038746921,river,wild,
989.001038746932,river,wild,
989.001038746982,river,wild,
989.001038746965,river,wild,
989.001038746944,river,wild,
989.001038746924,river,wild,
989.001038746977,river,wild,
989.001038746905,river,wild,
989.001038746909,river,wild,
989.001038746917,river,wild,
989.001038746954,river,wild,
989.001038746980,river,wild,
989.001038746984,river,wild,
989.001038746959,river,wild,
989.001038746949,river,wild,
989.001038746945,river,wild,
989.001038746899,river,wild,
989.001038746898,river,wild,
989.001038746964,river,wild,
989.001038748447,river,wild,
989.001038748478,river,wild,
989.001038748499,river,wild,
989.001038748472,river,wild,
989.001038748415,river,wild,
989.001038748489,river,wild,
989.001038748417,river,wild,
989.001038748457,river,wild,
989.001038748506,river,wild,
989.001038748452,river,wild,
989.001038748507,river,wild,
989.001038748439,river,wild,
989.001038748475,river,wild,
989.001038748461,river,wild,
989.001038748444,river,wild,
989.001038748421,river,wild,
989.001038748481,river,wild,
989.001038748438,river,wild,
989.001038748424,river,wild,
989.001038748495,river,wild,
989.001038748445,river,wild,
989.001038748428,river,wild,
989.001038748407,river,wild,
989.001038748502,river,wild,
989.001038748448,river,wild,
989.001038748466,river,wild,
989.001038748458,river,wild,
989.001038748459,river,wild,
989.001038748442,river,wild,
989.001038748443,river,wild,
989.001038748425,river,wild,
989.001038748410,river,wild,
989.001038748408,river,wild,
989.001038748446,river,wild,
989.001038748431,river,wild,
989.001038748483,river,wild,
989.001038748413,river,wild,
989.001038748455,river,wild,
989.001038748468,river,wild,
989.001038748491,river,wild,
989.001038748485,river,wild,
989.001038748470,river,wild,
989.001038748504,river,wild,
989.001038748451,river,wild,
989.001038748426,river,wild,
989.001038748416,river,wild,
989.001038748454,river,wild,
989.001038748453,river,wild,
989.001038748456,river,wild,
989.001038748473,river,wild,
989.001038748469,river,wild,
989.001038748487,river,wild,
989.001038748412,river,wild,
989.001038748435,river,wild,
989.001038748490,river,wild,
989.001038748479,river,wild,
989.001038748423,river,wild,
989.001038748477,river,wild,
989.001038748463,river,wild,
989.001038748493,river,wild,
989.001038748488,river,wild,
989.001038748409,river,wild,
989.001038748492,river,wild,
989.001038748436,river,wild,
989.001038748430,river,wild,
989.001038748414,river,wild,
989.001038748497,river,wild,
989.001038748411,river,wild,
989.001038748505,river,wild,
989.001038748450,river,wild,
989.001038748484,river,wild,
989.001038748420,river,wild,
989.001038748467,river,wild,
989.001038748432,river,wild,
989.001038748496,river,wild,
989.001038748419,river,wild,
989.001038748462,river,wild,
989.001038748464,river,wild,
989.001038748418,river,wild,
989.001038748427,river,wild,
989.001038748501,river,wild,
989.001038748434,river,wild,
989.001038748482,river,wild,
989.001038748471,river,wild,
989.001038748503,river,wild,
989.001038748500,river,wild,
989.001038748465,river,wild,
989.001038748433,river,wild,
989.001038748429,river,wild,
989.001038748494,river,wild,
989.001038748460,river,wild,
989.001038748437,river,wild,
989.001038748449,river,wild,
989.001038748476,river,wild,
989.001038748440,river,wild,
989.001038748480,river,wild,
989.001038748498,river,wild,
989.001038748486,river,wild,
989.001038748474,river,wild,
989.001038746058,river,wild,
989.001038746022,river,wild,
989.001038746023,river,wild,
989.001038746034,river,wild,
989.001038746059,river,wild,
989.001038746086,river,wild,
989.001038746085,river,wild,
989.001038746033,river,wild,
989.001038746067,river,wild,
989.001038746091,river,wild,
989.001038746047,river,wild,
989.001038746020,river,wild,
989.001038746073,river,wild,
989.001038746015,river,wild,
989.001038746082,river,wild,
989.001038745993,river,wild,
989.001038746051,river,wild,
989.001038745995,river,wild,
989.001038746088,river,wild,
989.001038746036,river,wild,
989.001038746007,river,wild,
989.001038746060,river,wild,
989.001038746014,river,wild,
989.001038746080,river,wild,
989.001038746043,river,wild,
989.001038746035,river,wild,
989.001038746003,river,wild,
989.001038746001,river,wild,
989.001038746006,river,wild,
989.001038746068,river,wild,
989.001038746030,river,wild,
989.001038746010,river,wild,
989.001038746062,river,wild,
989.001038746037,river,wild,
989.001038746000,river,wild,
989.001038746041,river,wild,
989.001038745997,river,wild,
989.001038746004,river,wild,
989.001038746092,river,wild,
989.001038746025,river,wild,
989.001039378962,river,wild,
989.001039378933,river,wild,
989.001039378932,river,wild,
989.001039378938,river,wild,
989.001039378949,river,wild,
989.001039378961,river,wild,
989.001039379001,river,wild,
989.001039378993,river,wild,
989.001039378997,river,wild,
989.001039379024,river,wild,
989.001039378941,river,wild,
989.001039378946,river,wild,
989.001039378954,river,wild,
989.001039379008,river,wild,
989.001039378990,river,wild,
989.001039379017,river,wild,
989.001039378972,river,wild,
989.001039378953,river,wild,
989.001039379007,river,wild,
989.001039379002,river,wild,
989.001039378998,river,wild,
989.001039378977,river,wild,
989.001039379009,river,wild,
989.001039378940,river,wild,
989.001039378989,river,wild,
989.001039378995,river,wild,
989.001039378945,river,wild,
989.001039379023,river,wild,
989.001039379014,river,wild,
989.001039378935,river,wild,
989.001039379005,river,wild,
989.001039378931,river,wild,
989.001039378947,river,wild,
989.001039379016,river,wild,
989.001039378943,river,wild,
989.001039378978,river,wild,
989.001039378987,river,wild,
989.001039378981,river,wild,
989.001039378969,river,wild,
989.001039378928,river,wild,
989.001039378936,river,wild,
989.001039379010,river,wild,
989.001039378984,river,wild,
989.001039378988,river,wild,
989.001039378944,river,wild,
989.001039378965,river,wild,
989.001034168511,river,wild,
989.001034168477,river,wild,
989.001034168501,river,wild,
989.001034168554,river,wild,
989.001034168557,river,wild,
989.001034168467,river,wild,
989.001034168566,river,wild,
989.001034168508,river,wild,
989.001034168523,river,wild,
989.001034168551,river,wild,
989.001034168565,river,wild,
989.001034168550,river,wild,
989.001034168498,river,wild,
989.001034168504,river,wild,
989.001034168563,river,wild,
989.001034168514,river,wild,
989.001034168568,river,wild,
989.001034168525,river,wild,
989.001034168529,river,wild,
989.001034168472,river,wild,
989.001034168502,river,wild,
989.001034168483,river,wild,
989.001034168515,river,wild,
989.001034168527,river,wild,
989.001034168533,river,wild,
989.001034168494,river,wild,
989.001038854606,river,wild,
989.001038854611,river,wild,
989.001038854610,river,wild,
989.001038854603,river,wild,
989.001038854683,river,wild,
989.001038854622,river,wild,
989.001038854639,river,wild,
989.001038854691,river,wild,
989.001038854616,river,wild,
989.001038854628,river,wild,
989.001038854644,river,wild,
989.001038854634,river,wild,
989.001038854654,river,wild,
989.001038854604,river,wild,
989.001038854668,river,wild,
989.001038854638,river,wild,
989.001038855008,river,wild,
989.001038855061,river,wild,
989.001038855074,river,wild,
989.001038855035,river,wild,
989.001038855054,river,wild,
989.001038855032,river,wild,
989.001038855057,river,wild,
989.001038855027,river,wild,
989.001038855071,river,wild,
989.001038855004,river,wild,
989.001038855045,river,wild,
989.001038855053,river,wild,
989.001038855031,river,wild,
989.001038855078,river,wild,
989.001038855041,river,wild,
989.001038855056,river,wild,
989.001038855007,river,wild,
989.001038855011,river,wild,
989.001038855081,river,wild,
989.001038855017,river,wild,
989.001038855085,river,wild,
989.001038855025,river,wild,
989.001038855088,river,wild,
989.001038855083,river,wild,
989.001038855096,river,wild,
989.001038855019,river,wild,
989.001038855066,river,wild,
989.001038855002,river,wild,
989.001038855055,river,wild,
989.001038855049,river,wild,
989.001038855058,river,wild,
989.001038855005,river,wild,
989.001038855030,river,wild,
989.001038855094,river,wild,
989.001038855072,river,wild,
989.001038855091,river,wild,
989.001038855050,river,wild,
989.001038855090,river,wild,
989.001038855079,river,wild,
989.001038855065,river,wild,
989.001038855097,river,wild,
989.001038855073,river,wild,
989.001038855052,river,wild,
989.001038855014,river,wild,
989.001038855076,river,wild,
989.001038855084,river,wild,
989.001038855070,river,wild,
989.001038855034,river,wild,
989.001038855093,river,wild,
989.001038855039,river,wild,
989.001038855024,river,wild,
989.001038855012,river,wild,
989.001038855043,river,wild,
989.001038855048,river,wild,
989.001038855038,river,wild,
989.001038855044,river,wild,
989.001038855006,river,wild,
989.001038855026,river,wild,
989.001038855092,river,wild,
989.001038855010,river,wild,
989.001038855082,river,wild,
989.001038855000,river,wild,
989.001038855028,river,wild,
989.001038855069,river,wild,
989.001038855063,river,wild,
989.001038855020,river,wild,
989.001038855095,river,wild,
989.001038855077,river,wild,
989.001038855040,river,wild,
989.001038855001,river,wild,
989.001038855047,river,wild,
989.001038855086,river,wild,
989.001038855080,river,wild,
989.001038855003,river,wild,
989.001038856505,river,wild,
989.001038856538,river,wild,
989.001038856535,river,wild,
989.001038856515,river,wild,
989.001038856583,river,wild,
989.001038856507,river,wild,
989.001038856527,river,wild,
989.001038856526,river,wild,
989.001038856558,river,wild,
989.001039722064,river,wild,
989.001039722040,river,wild,
989.001039721980,river,wild,
989.001039722047,river,wild,
989.001039722003,river,wild,
989.001039722050,river,wild,
989.001039721975,river,wild,
989.001039721984,river,wild,
989.001038856531,river,wild,
989.001039722010,river,wild,
989.001039721996,river,wild,
989.001039722037,river,wild,
989.001039722052,river,wild,
989.001039722026,river,wild,
989.001039721991,river,wild,
989.001039722034,river,wild,
989.001039722043,river,wild,
989.001039721982,river,wild,
989.001039721994,river,wild,
989.001039722015,river,wild,
989.001039722005,river,wild,
989.001038856510,river,wild,
989.001039722072,river,wild,
989.001039721977,river,wild,
989.001038746069,river,wild,
989.001038746053,river,wild,
989.001038746012,river,wild,
989.001038746046,river,wild,
989.001038746011,river,wild,
989.001038746009,river,wild,
989.001038746038,river,wild,
989.001038746049,river,wild,
989.001038746061,river,wild,
989.001038746042,river,wild,
989.001038746013,river,wild,
989.001038746084,river,wild,
989.001038746074,river,wild,
989.001038746029,river,wild,
989.001038746055,river,wild,
989.001038746021,river,wild,
989.001038746081,river,wild,
989.001038746089,river,wild,
989.001038747044,river,wild,
989.001038747049,river,wild,
989.001038747085,river,wild,
989.001038747061,river,wild,
989.001038747081,river,wild,
989.001038747009,river,wild,
989.001038747050,river,wild,
989.001038747096,river,wild,
989.001038747008,river,wild,
989.001038747058,river,wild,
989.001038747037,river,wild,
989.001038747074,river,wild,
989.001038747020,river,wild,
989.001038747016,river,wild,
989.001038747017,river,wild,
989.001038747048,river,wild,
989.001038747015,river,wild,
989.001038747078,river,wild,
989.001038747031,river,wild,
989.001038747014,river,wild,
989.001038747066,river,wild,
989.001038747098,river,wild,
989.001038747059,river,wild,
989.001038747054,river,wild,
989.001038747042,river,wild,
989.001038747056,river,wild,
989.001038747039,river,wild,
989.001038747024,river,wild,
989.001038747063,river,wild,
989.001038747088,river,wild,
989.001038747087,river,wild,
989.001038746999,river,wild,
989.001038747062,river,wild,
989.001038747051,river,wild,
989.001038747005,river,wild,
989.001038747038,river,wild,
989.001038747033,river,wild,
989.001038747060,river,wild,
989.001038747046,river,wild,
989.001038747072,river,wild,
989.001038747004,river,wild,
989.001038747065,river,wild,
989.001038747055,river,wild,
989.001038747043,river,wild,
989.001038747080,river,wild,
989.001038747094,river,wild,
989.001038747083,river,wild,
989.001038747089,river,wild,
989.001038747022,river,wild,
989.001038747032,river,wild,
989.001038747036,river,wild,
989.001038747013,river,wild,
989.001038747021,river,wild,
989.001038747064,river,wild,
989.001038747018,river,wild,
989.001038747001,river,wild,
989.001038747053,river,wild,
989.001038747052,river,wild,
989.001038747067,river,wild,
989.001038747073,river,wild,
989.001038747068,river,wild,
989.001038747086,river,wild,
989.001038747002,river,wild,
989.001038747028,river,wild,
989.001038747079,river,wild,
989.001038747095,river,wild,
989.001038747069,river,wild,
989.001038747010,river,wild,
989.001038747084,river,wild,
989.001038747003,river,wild,
989.001038747040,river,wild,
989.001038747019,river,wild,
989.001038747035,river,wild,
989.001038747070,river,wild,
989.001038747027,river,wild,
989.001038747076,river,wild,
989.001038747092,river,wild,
989.001038747023,river,wild,
989.001038747034,river,wild,
989.001038747000,river,wild,
989.001038747071,river,wild,
989.001038747093,river,wild,
989.001038747090,river,wild,
989.001038747075,river,wild,
989.001038747097,river,wild,
989.001038747082,river,wild,
989.001038747057,river,wild,
989.001038747041,river,wild,
989.001038747045,river,wild,
989.001038747007,river,wild,
989.001038747011,river,wild,
989.001038747030,river,wild,
989.001038747091,river,wild,
989.001038747006,river,wild,
989.001038747025,river,wild,
989.001038747077,river,wild,
989.001038747026,river,wild,
989.001038747012,river,wild,
989.001038747047,river,wild,
989.001038747029,river,wild,
989.001038747891,river,wild,
989.001038747857,river,wild,
,river,wild,
989.001038747826,river,wild,
989.001038747803,river,wild,
989.001038747890,river,wild,
989.001038747817,river,wild,
989.001038747881,river,wild,
989.001038747834,river,wild,
989.001038747846,river,wild,
989.001038747840,river,wild,
989.001038747901,river,wild,
989.001038747902,river,wild,
989.001038747877,river,wild,
989.001038747819,river,wild,
989.001038747859,river,wild,
989.001038747805,river,wild,
989.001038747887,river,wild,
989.001038747836,river,wild,
989.001038747848,river,wild,
989.001038747867,river,wild,
989.001038747874,river,wild,
989.001038747860,river,wild,
989.001038747835,river,wild,
989.001038747832,river,wild,
989.001038747822,river,wild,
989.001038747844,river,wild,
989.001038747894,river,wild,
989.001038747813,river,wild,
989.001038747886,river,wild,
989.001038747865,river,wild,
989.001038747880,river,wild,
989.001038747863,river,wild,
989.001038747876,river,wild,
989.001038747804,river,wild,
989.001038747847,river,wild,
989.001038747820,river,wild,
989.001038747828,river,wild,
989.001038747815,river,wild,
989.001038747888,river,wild,
989.001038747842,river,wild,
989.001038747850,river,wild,
989.001038747807,river,wild,
989.001038747889,river,wild,
989.001038747841,river,wild,
989.001038747833,river,wild,
989.001038747885,river,wild,
989.001038747897,river,wild,
989.001038747825,river,wild,
989.001038747827,river,wild,
989.001038747866,river,wild,
989.001038747862,river,wild,
989.001038747812,river,wild,
989.001038747845,river,wild,
989.001038747852,river,wild,
989.001038747900,river,wild,
989.001038747892,river,wild,
989.001038748523,river,wild,
989.001038748576,river,wild,
989.001038748572,river,wild,
989.001038748592,river,wild,
989.001038748544,river,wild,
989.001038748582,river,wild,
989.001038748595,river,wild,
989.001038748546,river,wild,
989.001038748598,river,wild,
989.001038748533,river,wild,
989.001038748552,river,wild,
989.001038748606,river,wild,
989.001038748549,river,wild,
989.001038748510,river,wild,
989.001038748554,river,wild,
989.001038748522,river,wild,
989.001038748603,river,wild,
989.001038748529,river,wild,
989.001038748569,river,wild,
989.001038748537,river,wild,
989.001038748578,river,wild,
989.001039717530,river,wild,
989.001038748545,river,wild,
989.001038748562,river,wild,
989.001038748573,river,wild,
989.001038748586,river,wild,
989.001038748538,river,wild,
989.001038748560,river,wild,
989.001038748568,river,wild,
989.001038748520,river,wild,
989.001038748602,river,wild,
989.001038748530,river,wild,
989.001038748535,river,wild,
989.001038748548,river,wild,
989.001038748591,river,wild,
989.001038748599,river,wild,
989.001038748531,river,wild,
989.001038748565,river,wild,
989.001038748571,river,wild,
989.001038748608,river,wild,
989.001038748518,river,wild,
989.001038748541,river,wild,
989.001038748514,river,wild,
989.001038748532,river,wild,
989.001038748567,river,wild,
989.001038748601,river,wild,
989.001038748604,river,wild,
989.001038748519,river,wild,
989.001038748556,river,wild,
989.001038748596,river,wild,
989.001038748509,river,wild,
989.001038748583,river,wild,
989.001038748589,river,wild,
989.001038748590,river,wild,
989.001038748588,river,wild,
989.001038748574,river,wild,
989.001038748551,river,wild,
989.001039717545,river,wild,
989.001038748563,river,wild,
989.001038748550,river,wild,
989.001038748543,river,wild,
989.001038748521,river,wild,
989.001038748581,river,wild,
989.001038748577,river,wild,
989.001038748525,river,wild,
989.001038748512,river,wild,
989.001038748534,river,wild,
989.001038748559,river,wild,
989.001038748579,river,wild,
989.001038748547,river,wild,
989.001038748566,river,wild,
989.001038748587,river,wild,
989.001038748515,river,wild,
989.001038748528,river,wild,
989.001038748580,river,wild,
989.001038748594,river,wild,
989.001038748607,river,wild,
989.001038748536,river,wild,
989.001038748558,river,wild,
989.001038748557,river,wild,
989.001038748597,river,wild,
989.001038748511,river,wild,
989.001038748600,river,wild,
989.001038748584,river,wild,
989.001038748526,river,wild,
989.001038748540,river,wild,
989.001038748605,river,wild,
989.001038748524,river,wild,
989.001038748570,river,wild,
989.001038748593,river,wild,
989.001038748561,river,wild,
989.001038748513,river,wild,
989.001038748555,river,wild,
989.001039717566,river,wild,
989.001038748517,river,wild,
989.001038748527,river,wild,
989.001038748564,river,wild,
989.001038748553,river,wild,
989.001038748542,river,wild,
989.001038748508,river,wild,
989.001038748575,river,wild,
989.001038748516,river,wild,
989.001038748539,river,wild,
989.001038744370,river,wild,
989.001038746065,river,wild,
989.001038746075,river,wild,
989.001038746008,river,wild,
989.001038746044,river,wild,
989.001038746002,river,wild,
989.001038746052,river,wild,
989.001038746045,river,wild,
989.001038746072,river,wild,
989.001038746056,river,wild,
989.001038746040,river,wild,
989.001038746057,river,wild,
989.001038746066,river,wild,
989.001038746027,river,wild,
989.001038746018,river,wild,
989.001038746024,river,wild,
989.001038746026,river,wild,
989.001038746087,river,wild,
989.001038746019,river,wild,
989.001038745998,river,wild,
989.001038746078,river,wild,
989.001038746054,river,wild,
989.001038746077,river,wild,
989.001038745994,river,wild,
989.001038746031,river,wild,
989.001038746032,river,wild,
989.001039717995,river,wild,
989.001038746017,river,wild,
989.001039379652,river,wild,
989.001039379665,river,wild,
989.001039379708,river,wild,
989.001039379681,river,wild,
989.001039379639,river,wild,
989.001039379670,river,wild,
989.001039379669,river,wild,
989.001039379631,river,wild,
989.001039379647,river,wild,
989.001039379727,river,wild,
989.001039379714,river,wild,
989.001039379696,river,wild,
989.001039379694,river,wild,
989.001039379699,river,wild,
989.001039379715,river,wild,
989.001039379702,river,wild,
989.001039379636,river,wild,
989.001039379679,river,wild,
989.001039379725,river,wild,
989.001039379680,river,wild,
989.001039379663,river,wild,
989.001039379648,river,wild,
989.001039379687,river,wild,
989.001039379721,river,wild,
989.001039379707,river,wild,
989.001039379642,river,wild,
989.001039379690,river,wild,
989.001039379640,river,wild,
989.001039379650,river,wild,
989.001039379691,river,wild,
989.001039379700,river,wild,
989.001039379649,river,wild,
989.001039379716,river,wild,
989.001039379676,river,wild,
989.001039718005,river,wild,
989.001039379633,river,wild,
989.001039379706,river,wild,
989.001039379659,river,wild,
989.001039379645,river,wild,
989.001039379683,river,wild,
989.001039379629,river,wild,
989.001039379668,river,wild,
989.001039379653,river,wild,
989.001039379643,river,wild,
989.001039379717,river,wild,
989.001039379675,river,wild,
989.001039379693,river,wild,
989.001039379677,river,wild,
989.001039379644,river,wild,
989.001039379673,river,wild,
989.001039379697,river,wild,
989.001039379689,river,wild,
989.001039379678,river,wild,
989.001039379628,river,wild,
989.001039378490,river,wild,
989.001039378489,river,wild,
989.001039378460,river,wild,
989.001039378493,river,wild,
989.001039378503,river,wild,
989.001039378511,river,wild,
989.001039378454,river,wild,
989.001039379664,river,wild,
989.001039379713,river,wild,
989.001039379686,river,wild,
989.001039379657,river,wild,
989.001039379684,river,wild,
989.001039379698,river,wild,
989.001039379719,river,wild,
989.001039379711,river,wild,
989.001039379632,river,wild,
989.001039379701,river,wild,
989.001039379710,river,wild,
989.001039718099,river,wild,
989.001039379658,river,wild,
989.001039379685,river,wild,
989.001039379655,river,wild,
989.001039379634,river,wild,
989.001039379654,river,wild,
989.001039379695,river,wild,
989.001039722029,river,wild,
989.001039722028,river,wild,
989.001039722016,river,wild,
989.001039722008,river,wild,
989.001039721985,river,wild,
989.001039722073,river,wild,
989.001039721992,river,wild,
989.001039722055,river,wild,
989.001039722048,river,wild,
989.001039722060,river,wild,
989.001039721997,river,wild,
989.001039722022,river,wild,
989.001039722065,river,wild,
989.001039722066,river,wild,
989.001039722007,river,wild,
989.001039721976,river,wild,
989.001039722035,river,wild,
989.001039721978,river,wild,
989.001039722002,river,wild,
989.001039721995,river,wild,
989.001039722058,river,wild,
989.001039721987,river,wild,
989.001039722014,river,wild,
989.001039722051,river,wild,
989.001039722053,river,wild,
989.001039722000,river,wild,
989.001039722009,river,wild,
989.001039722025,river,wild,
989.001039722036,river,wild,
989.001039722001,river,wild,
989.001039722012,river,wild,
989.001039718109,river,wild,
989.001039722059,river,wild,
989.001039722033,river,wild,
989.001039722019,river,wild,
989.001039722057,river,wild,
989.001039722031,river,wild,
989.001039722062,river,wild,
989.001039722070,river,wild,
989.001039722032,river,wild,
989.001039722061,river,wild,
989.001039722042,river,wild,
989.001039722027,river,wild,
989.001039722049,river,wild,
989.001039721979,river,wild,
989.001039722013,river,wild,
989.001039721981,river,wild,
989.001039722011,river,wild,
989.001039722006,river,wild,
989.001039722038,river,wild,
989.001039722020,river,wild,
989.001038855098,river,wild,
989.001039722018,river,wild,
989.001039722023,river,wild,
989.001039722074,river,wild,
989.001039722069,river,wild,
989.001039721986,river,wild,
989.001039721993,river,wild,
989.001039721998,river,wild,
989.001039722039,river,wild,
989.001039721990,river,wild,
989.001039722004,river,wild,
989.001039722063,river,wild,
989.001039721983,river,wild,
989.001039721999,river,wild,
989.001039722041,river,wild,
989.001039722044,river,wild,
989.001039721988,river,wild,
989.001039722054,river,wild,
989.001039722068,river,wild,
989.001039722071,river,wild,
989.001039718128,river,wild,
989.001039722030,river,wild,
